Business Id,Reviewer Name,Rating,Text,Time Created
NlmP5x_Ykznd55Dc85ChUg,Lacey C.,5,"We were in the need for Italian! We did not make a reservation. Mask are required when walking around.

We had the Penne Vodka Dinner, perfectly Al dente!...",2020-12-13
NlmP5x_Ykznd55Dc85ChUg,Allison F.,5,Our party was so happy to brave the cold for a dinner at Nittis. The service was excellent and the food was so delicious. Cocktails were very nice too I...,2021-01-24
oRdM7n-AfBPBGAlH4Q0Sag,Faviola M.,5,"I work in midtown & I sometimes have to work the weekends, sadly with Covid a lot of small business have been closed during this time. I am so happy I came...",2020-09-08
oRdM7n-AfBPBGAlH4Q0Sag,Tiffany F.,5,"I think it was my first time having square pizza in NY? Anyways my BF recommended this place b/c it was close to where he worked. 

Each square slice of...",2020-12-27
oRdM7n-AfBPBGAlH4Q0Sag,Erica F.,2,"They have a lot of pizza options, and I asked the staff for recommendations as I was being indecisive. The server told me that Grandma ""Nonnina"" is the most...",2020-09-30
3qIISjUYn1tbqHXi7nCLXg,Elsa T.,5,"I was really impressed by this bar! They had a great outdoor dining experience during the COVID-19 pandemic. Even though it was probably 30 degrees outside,...",2021-01-03
3qIISjUYn1tbqHXi7nCLXg,Natalie K.,5,"I'd been to Sofia Wine Bar a couple months back with a friend and had a great experience. There was around a 30 minute wait, and the host actually gave me a...",2020-06-14
3qIISjUYn1tbqHXi7nCLXg,Jen S.,5,"This place is fantastic. We stopped here after dinner recently for some drinks. But because of the Covid rules, you must order food also. Luckily they have...",2020-11-16
O5Cm2yU32-Epf4HKEFAJEQ,Rob D.,5,"One of the best traditional Italian spots in the city. Staff is incredible, food is on point.",2020-10-25
O5Cm2yU32-Epf4HKEFAJEQ,Brad B.,5,This is one of the most traditional old-school Italian restaurants if you don't like what's on the menu they will make you whatever you want. The food is...,2020-10-01
O5Cm2yU32-Epf4HKEFAJEQ,Dustin H.,4,I think what set's Il Postino apart from other similar establishments is the service. There was no question that not only had our waiter worked there for...,2018-09-22
7Tu5l9UfWVi_v3m4TwJAxQ,Darren K.,5,"Food: 4.5/5
Decor: 5/5
Service. 4.5/5

Really lovely place that exceeds expectations in a city full of Italian eateries. I had staples and they were...",2019-03-03
7Tu5l9UfWVi_v3m4TwJAxQ,Jessie D.,4,"Caffe dei Fiori was really good and very affordable. Reasonable rates for the area. The menu is really amazing, many very good choices, I had to go with...",2021-01-18
7Tu5l9UfWVi_v3m4TwJAxQ,Mutsuki J.,2,Overpriced based on the quality and taste food made there. Waiter was intentionally selling expensive dish when recommending what to order.,2020-02-11
tsvElYYtUBAEdfK6plnxlg,Shiro E.,5,"Went here for lunch with a friend.

Fabulous service (like a 15/10), amazing food, and such good company! I would definitely recommend the pre fixe menu,...",2020-02-14
tsvElYYtUBAEdfK6plnxlg,Michael B.,3,"This place is a simple / classic old school Italian restaurant. Everything was good, but nothing blew my socks off. The veal was great, the pork chops were...",2020-09-19
tsvElYYtUBAEdfK6plnxlg,Marilen R.,4,"Great venue for a team lunch. They offer a lunch special that involves a pre-fixed 3 course meal - appetizer, entree, dessert plus coffee or tea for $28.  I...",2019-12-03
76y4aMBY0lT6zfJLy2EH-Q,Joe P.,5,"Even during a pandemic, Le Zie delivers. As always, excellent service and superb (now outdoor) ambiance. I've been a patron for many years and always enjoy...",2020-11-19
76y4aMBY0lT6zfJLy2EH-Q,Ralph J.,4,"Le Zie you are absolutely fantastic, I had an incredible experience here today. Can't wait to try every single thing off the menu here. My friend had Beef...",2021-01-19
76y4aMBY0lT6zfJLy2EH-Q,Craig Z.,3,"Rip off! Ordered a salad to go. Ingredients were good but it was tiny. The whole thing contained about one teaspoon of cheese, half a walnut, and 8 pieces...",2019-05-01
megxpLA5KciBJbW-jNm2RQ,Lisa L.,5,"Arno is an old school Italian restaurant. White table clothes, cherry wood bar, wait staff in formal uniforms. Not my usual scene, but it's midtown, so......",2019-10-11
megxpLA5KciBJbW-jNm2RQ,Atul P.,3,Surprisingly good and (relatively) affordable Italian restaurant in the Times Square area. Most restaurants in the vicinity are either grossly over-priced...,2019-12-17
megxpLA5KciBJbW-jNm2RQ,Steve D.,3,"Walking around 38th Street and Broadway and spied the place, the sign looked interesting and a quick look look inside revealed a quasi-classy place.  You...",2020-02-01
i4TzhIY8z0KIaBBH1iLZLA,Mark X.,5,What a gem in Forest Hills! I've been to this small Italian restaurant a few times with close friends and it never fails to produce just a fantastic meal...,2020-10-24
i4TzhIY8z0KIaBBH1iLZLA,Marisa R.,5,I ordered take out from Il Poeta twice this week. The food was delicious & the staff made it very easy.,2020-05-16
i4TzhIY8z0KIaBBH1iLZLA,Jessica K.,5,"An Italian gem on metropolitan avenue. Authentic, quality food. This isn't your standard chicken parm or spaghetti and meatballs American Italian...",2020-09-03
KL6AUMQI_Ae7_brkK0fy_w,Alastair C.,5,"The food here is delicious. The ingredients are always fresh and cooked perfectly. It is authentically Italian, the bread that comes with the meals is the...",2020-12-12
KL6AUMQI_Ae7_brkK0fy_w,Jessica s.,5,"This restaurant is perfect for intimate events, proposal, business meeting, get together, birthday party, babyshower, bridal shower, you name it! The food...",2020-10-27
KL6AUMQI_Ae7_brkK0fy_w,Alex V.,4,"This place has really good food, but unfortunately everything is slightly overpriced. 

The pasta dishes alone will run you $20+ and the entrees can be in...",2020-02-22
JOvcJqD5eCFrGjFa6k7vpQ,Xia M.,4,"The chocolate martini is to die for! Worth every penny, and totally makes for a great boozy Sunday brunch enclosed in the rain, considering the pandemic. It...",2021-01-04
JOvcJqD5eCFrGjFa6k7vpQ,Lolita M.,5,"One of my favorite places.   Although I fell victim to the quarantine 15 and am just having sautéed spinach as I write this, a review of this establishment...",2020-06-13
JOvcJqD5eCFrGjFa6k7vpQ,Ivan C.,5,"Small pizzas, but delicious. And a great first indoor dining experience during COVID.",2020-10-24
7oNuDMESKejMgJFlkQwxmQ,Nancy C.,5,"This restaurant is absolutely heavenly, wonderful staff, delicious food, and beautiful plants & flowers outside to help the ambiance. They go above & beyond...",2020-09-22
7oNuDMESKejMgJFlkQwxmQ,Chelsea E.,1,"Has bad service and food here. Very disappointing because I've heard good things about the other location. 

They were short staffed so hopefully just an...",2020-09-18
7oNuDMESKejMgJFlkQwxmQ,Alexandra M.,1,The bad service and rude maitre d' ruined the good food and overall experience. Don't bother going because it seems like they're incapable of running a...,2021-02-14
cbhdOSn-nezgnH3lxPJM_g,Heather R.,4,This is an awesome spot in Parkslope Brooklyn which has been here 23 years.  I was so pump to go back to this restaurant I have not been here in years.  So...,2020-08-19
cbhdOSn-nezgnH3lxPJM_g,Helene D.,4,"Our first meal out since the pandemic hit, and it was wonderful to sit outside at this neighborhood gem. My pesto pasta was one of the best I've had since...",2020-08-03
cbhdOSn-nezgnH3lxPJM_g,Brett H.,4,Sotto Voce is hanging on for all it's worth. They've set up tables and awnings in the street and are working hard to maintain social distancing. The food is...,2020-07-21
rHYwqiWTFs-oOKikxY7kag,Andrew L.,5,We had been at Zia Maria for lunch in November when indoor dining was still allowed and thought the food and service were terrific. We had the Veal...,2021-01-09
rHYwqiWTFs-oOKikxY7kag,Maya A.,5,Thank you guys for helping with the birthday surprise for my friend's 30th and being so accommodating!!! It was truly a great night! Leo our waiter was...,2020-11-08
rHYwqiWTFs-oOKikxY7kag,Jina M.,5,"Got the mushroom/truffle pasta (can't remember the type of pasta) and wow. It was heavy, filling and actually quite delicious. 

The homemade pasta was...",2020-08-22
8qT2fQh1qVhCVtAODADwRw,Katie M.,5,Omg. i can not say enough about this restaurant!!!!! After my trip to italy i became obsessed with tortellini bolognese! Every place i looked at only had...,2020-12-16
8qT2fQh1qVhCVtAODADwRw,Chalita P.,3,I ordered 3 entree dishes and an appetizer of calamari. All of the mains ordered were seafood based and while the flavor was on point the seafood itself was...,2020-10-10
8qT2fQh1qVhCVtAODADwRw,Lana T.,4,"On a normal non Covid day this place is 5 stars.  We go often while visiting family in town.

Post Covid: my particular takeout dish paperdelle with shrimp...",2020-08-23
LnMRZhKtOrW1eL04FiPYTg,Lucy L.,5,"Finally made it here after many failed attempts over the years, and I'm kicking myself that I didn't try harder in the past! The freedom that comes with a...",2021-02-14
LnMRZhKtOrW1eL04FiPYTg,Heidi B.,5,"BC (Before Covid), this jewel of a bakery was a favorite spot for breakfast sandwiches, coffees, lunches, and delicious ""I can't believe they're not...",2021-02-15
LnMRZhKtOrW1eL04FiPYTg,Pat M.,5,"A walk down nostalgia lane!  We used to come here back in the 90s when it was L'Oro de Napoli.  The food is awesome and it is gluten free.

Saba's service...",2020-10-03
1uOB_tWZwvI0_HakXfu5Jg,Mike N.,5,"Nicks pizza was a quarantine discovery for me. While I had it previously, It became my go to for UES pizza during covid.

Their Margherita pizza is...",2020-08-30
1uOB_tWZwvI0_HakXfu5Jg,William L.,4,"Great food and great value,ordered takeout Veal Francese and shrimp and asparagus with pasta.
also ordered from restaurant two blocks away same dish veal...",2020-12-24
1uOB_tWZwvI0_HakXfu5Jg,Lena S.,5,"We were in NYC for medical reasons from 9/27/20 to 10/03/20. We had Nick's deliver a cheese pizza to our hotel room on Sunday 09/27, and it was really good!...",2020-10-14
FwMyv3CVIxbI6ngodw7s3w,Stephanie C.,5,"Bomb paninis that hit the spot every time. Will definitely continue to return. 

Called for pickup and my order was ready within 10-15 minutes. Minimal...",2020-10-29
FwMyv3CVIxbI6ngodw7s3w,Kristy C.,5,Called for pickup - was super quick and easy. Seamless transaction. Minimal contact was really appreciated. You couldn't have asked for a better experience....,2020-08-31
FwMyv3CVIxbI6ngodw7s3w,Sam B.,5,"Best paninis in Bensonhurst, everything is made
Fresh to order and always hot! 

I wish they were open late night for delivery",2020-12-04
TSj3yJCHBMEQ0caKtMX9ng,Karena M.,5,"Recently visited this location after my dinner plans went south. I'm so grateful to have ran into this place. 

I quickly placed an online order for pick...",2021-01-18
TSj3yJCHBMEQ0caKtMX9ng,Florence F.,5,Lovely afternoon lunch in the back garden on Arthur Avenue. We were shaded in a secluded spot - following social distance guidelines. Great service by...,2020-07-26
TSj3yJCHBMEQ0caKtMX9ng,Melanie R.,5,What a cute place. I really enjoyed the food here. I had the margarita personal pizza. It was so good and fresh. They treated us very well and were very...,2020-05-03
BiNtCoIGo00Lua93hOrj3Q,Maggie C.,5,Birthday dinner here was amazing! Excellent food and quality service (although a bit pricey). They also had hand sanitizers available and outdoor tables...,2020-10-15
BiNtCoIGo00Lua93hOrj3Q,Angel J.,5,"I love this spot! My boyfriend introduced me to it and it is truly the best Italian I've ever had. If you need a break from the ""covid feeling,"" I highly...",2020-12-26
BiNtCoIGo00Lua93hOrj3Q,Giselle G.,5,I enjoyed the food and service was terrific. The signature drink was amazing and the fish of the day was awesome.  They have COVID precautions in place...,2020-08-09
ywP0OEqRC6sp4NK1-QhW-g,Sophia B.,4,"Had a bad experience here several months back, so I was skeptical about returning, but this meal ended up great. The gluten free pasta is excellent. Such a...",2020-12-10
ywP0OEqRC6sp4NK1-QhW-g,Vivian C.,5,"4.5/5
Let my food loving date pick a spot for lunch and I didn't check the ratings for this place until after we were seated. I was terrified by the 3/5...",2020-02-25
ywP0OEqRC6sp4NK1-QhW-g,Mike N.,4,"I came with relatively low expectations, as I had a negative experience on their UWS location a few years back. Came in on a quiet Saturday afternoon and...",2020-02-23
zDujEq9qZk13nBcG2PH4tA,Royce R.,5,I really enjoyed the comfy atmosphere and the old fashion I got was good and strong with lemon and cherries. The Salmon Alla Porcini was EXCELLENT! The...,2021-02-11
zDujEq9qZk13nBcG2PH4tA,John S.,5,This is truly a great restaurant. Manhattan quality in Long Island City. Bolivar and Segundo are super. Their menu has expanded with the pandemic. Five stars!,2021-01-14
zDujEq9qZk13nBcG2PH4tA,Jo V.,5,This is a true gem! I've ordered delivery here multiple times and have eaten at the restaurant once. The people and the food are terrific! They take phone...,2020-05-24
AJm2xwuMmDSJv743qRY4WQ,Atifa J.,5,"Me and my boyfriend ordered dinner from here last weekend and it was delicious. We ordered the Gnocchi alla vodka, and chicken parm. He'd ordered another...",2021-01-19
AJm2xwuMmDSJv743qRY4WQ,Kamalani M.,5,Ordered from here on a whim and it is the best Italian food we've had since we moved to New York three years ago! Delivery was early if there was a rating...,2021-02-05
AJm2xwuMmDSJv743qRY4WQ,Amber V.,5,"The food is fantastic, and delivery was quick ! I've tried the pizza and the pasta and they will now be my go to Italian restaurant in the neighborhood",2020-12-12
vjj3MMPkULJUCv8xf3XRiA,Michael V.,5,"This is probably the best Italian takeout place in the city when you factor in price, quality, and speed. Pizzas, pastas, entrees all hold up well in...",2021-01-05
vjj3MMPkULJUCv8xf3XRiA,Andre W.,5,"San Matteo Takeaway is simply rather special. The place is very chic & clean. Antipasto Della Casa was the dish that my friend had, he totally loved it. I...",2021-01-26
vjj3MMPkULJUCv8xf3XRiA,Monica L.,5,"Been in the UES for almoat 3 yrs and pizza here never disappoints!!!
Love it!
They also deliver it in no time!",2020-10-05
aLM9irVFlNoVlS9dGuW_Lg,Kathleen S.,5,"We came on a weeknight around the holidays, so it was fairly quiet.  We got a nice seat in the window and had a really lovely time.  Our waiter was...",2020-01-05
aLM9irVFlNoVlS9dGuW_Lg,Nadia S.,3,Great airy space with an upscale vibe. The servers were really kind and attentive -- taking their time to explain different menu offerings. We came for team...,2019-10-10
aLM9irVFlNoVlS9dGuW_Lg,Jane R.,4,"I went here with my mom for a fancy pre-theater lunch. The service was very attentive. She found some of her veal marsala tough, and I wasn't particularly...",2020-03-06
b46yXCppjKNXgOt86AF-pQ,Jennifer D.,5,Jardino is serving up some fresh and delicious Italian fare that will leave your belly satisfied! The pastas are homemade and the portions are generous....,2020-12-02
b46yXCppjKNXgOt86AF-pQ,Adrienne W.,5,"I had brunch here yesterday with 2 friends - overall a very nice experience! 
There's a large patio area that's enclosed but ventilated.  There were also...",2021-01-25
b46yXCppjKNXgOt86AF-pQ,Corinna K.,5,Food was great and at a very reasonable price (especially for the location). Staff was also very friendly and attentive. Outdoor dining was enclosed with...,2021-01-27
qYDoWRdntIApGW6fEUHWIQ,Michelle M.,5,"Amazing pear salad, pasta, good pizza thank you so much staff for taking care of us!!",2020-12-21
qYDoWRdntIApGW6fEUHWIQ,Kristen M.,4,My office is right around the corner so I've come here for lunch a couple of times. It's cozy and friendly and the staff is attentive. They make their own...,2020-03-17
qYDoWRdntIApGW6fEUHWIQ,Isa N.,4,Nice Italian spot with a decent variety of plates. Excellent service: very friendly and helpful. Food is good and they serve great portions. Price is...,2020-09-21
Cnqy9w1BFXZFEaChfox0ow,Danielle M.,4,Had a delicious meal at Rosemary's with the highlights being the Fusilli alla Napolitana and the Rosemary's focaccia. (Don't get the other ones... stick...,2020-10-11
Cnqy9w1BFXZFEaChfox0ow,Vera L.,4,I actually got to come here pre-COVID with a group of girl friends right before the fiasco.  I couldn't remember the name of the restaurant so I had all...,2020-08-15
Cnqy9w1BFXZFEaChfox0ow,Stephanie G.,5,Always a 5/5 at Rosemarys!! The atmosphere is so cozy and a perfect place to sit on a cold day.  The staff is very friendly and did a lot to make the...,2020-11-01
fTNOwKJ9YbxoIShABCKXdA,Yash S.,5,Literally the best Caesar salad can I start off by saying. With a mustard vinaigrette and parmiagiano it fulfilled all my expectations of a salad. I'm...,2019-11-18
fTNOwKJ9YbxoIShABCKXdA,Steve S.,1,"Had a Groupon to use here. Go in with GF, see open area on a platform, ask to be seated there, no problem. Not sure who it was but a woman came to the table...",2020-10-25
fTNOwKJ9YbxoIShABCKXdA,Lauren N.,4,Very private place. The food was delicious.  The service excellent and the prices not to high. I would really recommend it.,2020-06-07
e_2o3neKJ5vwDXKd70XLBg,Jane K.,5,"I love Uncle Peter's. Perfect for date night, family night,  or some drinks and great appetizers with friends. (Covid didn't have an affect on the quality...",2020-10-18
e_2o3neKJ5vwDXKd70XLBg,Juliana G.,5,"Amazing place,always had very good service and attention.,,I been order also for delivery and felt very happy.,thank you very much.",2020-05-06
e_2o3neKJ5vwDXKd70XLBg,Angie S.,4,Cute place  for date night in Jackson heights queens for some reason I feel like the place doest belong there.  The food is fresh & their menu always...,2020-11-27
qTHBQdWfw1RSCjQwoUcLiw,Lindsey L.,5,"During COVID, Lucciola is offering personal igloos that are SO warm inside with small heaters free of charge, for 1 hour and 45 min (you just have to...",2021-01-14
qTHBQdWfw1RSCjQwoUcLiw,Jane D.,5,"This isn't the first time Yelp has read my mind. This is a solid 4.5 star-restaurant by my pandemic-norm metrics -- and lo and behold, my Yelp averaged...",2020-09-20
qTHBQdWfw1RSCjQwoUcLiw,Caroline D.,5,"The food at Lucciola is unbelievable!! My boyfriend and I first discovered it ordering off of Caviar in April, and then began ordering directly through...",2021-02-03
qZK3e3kZAuyVlNrFNjBZ3A,Amelia R.,5,"Amazing service, delicious dishes and cocktails. we had the bruschetta, brie al forno, and garlic bread. entree was chicken rollatini. and dessert was creme...",2020-08-27
qZK3e3kZAuyVlNrFNjBZ3A,anthony r.,4,"Enoteca is an incredible staple of the neighborhood. We have been going here for countless years and the food is amazingly consistent, high quality and...",2020-04-05
qZK3e3kZAuyVlNrFNjBZ3A,Matt M.,4,"This family-friendly neighborhood Italian restaurant is warm, rustic, and inviting!  Perhaps an ideal spot to hibernate for the winter and enjoy a wide...",2020-01-16
G-b9kvnRh0pLi4fsdcmwjg,Laurel F.,5,"My boyfriend & I went to Joseph's during NYC Winter Restaurant Week and had a lovely experience. We went on a Friday night, and the restaurant was...",2020-04-12
G-b9kvnRh0pLi4fsdcmwjg,Annie Y.,4,Great Italian spot in FiDi! I came here with coworkers at 12pm and we were seated right away. I would recommend making a reservation ahead of time since...,2020-01-30
G-b9kvnRh0pLi4fsdcmwjg,CarolAnn G.,5,A group of us serve on a not-for-profit Board and were in New York for meetings. I decided to make a reservation at Joseph's for dinner one evening. From...,2019-12-13
MT_a_Tg3ENdxqZFQyJocgQ,Sean S.,5,Ate here on the outdoor dining area they set up while indoor dining closed for Covid. A little off the main street and we ended up here on a whim. Food was...,2020-08-24
MT_a_Tg3ENdxqZFQyJocgQ,Tom L.,5,I visited early last year. I enjoyed my food! The Papa G chicken is very unique and was the tastiest thing I ordered. I would go back the next time I visit...,2021-01-15
MT_a_Tg3ENdxqZFQyJocgQ,Crystal S.,1,"I don't care who's the owner. I honest wasn't aware of that until I decided to look up Yelp review after the bad experience. 

Two main things I expect from...",2020-11-19
-VvrQWfbkQWeuGC4L0KcfQ,Kylie K.,5,"I was going through an old notebook and saw a journal entry I wrote about this restaurant when I went last June.

Cucumber + crab salad: purple / Thai basil...",2020-10-31
-VvrQWfbkQWeuGC4L0KcfQ,Audrey T.,5,Had an incredible brunch at il Buco on their new outdoor patio deck. We got the margherita pizza and lasagnette pasta. The pizza was pretty much perfect- I...,2020-09-13
-VvrQWfbkQWeuGC4L0KcfQ,Professor C.,1,"Worst experience from a hospitality stand point. Period.

Rsvp'ed for dinner at 3:45pm specifically for a dining room seat - not the counter, not outside...",2021-02-14
ifIfq2EwEohCgoKnG68_LA,Sharon M.,5,"Fabulous food. Fabulius service. Fabulous homey comfortable feel. Cannot wait for Covid to go away so I can go back.  I'm thinking Chicken Berulia...no,...",2021-01-12
ifIfq2EwEohCgoKnG68_LA,Christine H.,5,"Found this place on an app with ~25% off, so my boyfriend and I decided to try it. Turned out to be really good! 

When you enter this place, it feels very...",2019-11-22
ifIfq2EwEohCgoKnG68_LA,Daniela G.,5,"I would give 6 stars if I could, or ten. We looove coming here. The staff is always very warm and welcoming. We haven't had a bad experience here and we...",2019-12-11
g5RqTm1v8Stsm3MXL19Adw,Nicolas Z.,5,"I've never even eaten here, just done grab-and-go -- but I see a couple of reviews about unfriendly service, so let this be a counter-balance to those. I've...",2021-01-18
g5RqTm1v8Stsm3MXL19Adw,Tanima M.,1,Horrible service and attitude from the asian man who works at this establishment.  We did not feel welcome at all and only came to pick up coffee.  I look...,2020-05-30
g5RqTm1v8Stsm3MXL19Adw,Nicholas P.,1,"We had been looking forward to going here, but were very let down. We waited over an hour for food, and when it came, it was completely cold. In the...",2020-01-05
NGzwDLroGL4JvG81BWliNw,Thomas C.,5,"We were pleased to be greeted by The same friendly faces.  The service is first class, food was fresh (oysters were the best).  Very happy to see Armondos...",2020-11-13
NGzwDLroGL4JvG81BWliNw,Miles F.,5,"Armando's is open -- for take out and delivery. We ordered out tonight (3/20/20) (for the record, that was way back in the covid-19 crisis that Trump...",2020-03-20
NGzwDLroGL4JvG81BWliNw,Gabbi P.,5,"I have to admit, Armondo's Italian Restaurant was definitely impressive. Love the vibe here. My friend got Lobster Ravioli, which I tried and also loved. It...",2021-01-21
iKv8UHV5jTqf4QGdwCmQ-w,Christine Y.,4,Randomly found this spot as I was walking down 3rd Avenue looking for a dinner spot. We chose this restaurant because seat spacing were wide and felt more...,2020-08-21
iKv8UHV5jTqf4QGdwCmQ-w,Christine C.,4,Have visited twice now. The food has been delicious. The calamari was a little under and bland but everything else was fantastic. Good sized portions and...,2020-11-01
iKv8UHV5jTqf4QGdwCmQ-w,Lulu K.,5,"This was a neat find, as my Brooklyn-ite partner had never been here!
We were greeted by an enthusiastic waiter; who we loved to chat with.

He suggested a...",2020-01-10
6n7D4amt9vEruR73tt3S9w,Allison B.,5,"Café Fiorello has been a go to during COVID. With all the. Uncertainty around us, Fiorello is always there. Some of my favorite experiences here have...",2021-01-25
6n7D4amt9vEruR73tt3S9w,Lonnie B.,4,Due to covid pandemic in NYC and no indoor dining rule this is a nice place near Central Park. We waited for a table around 20 minutes but was worth the...,2021-01-21
6n7D4amt9vEruR73tt3S9w,Aphatsara G.,5,I went this restaurant before COVID 19 I really miss this restaurant I would like to come back there again and again! It's very nice restaurant food is...,2021-01-07
rupPZLhd0oRSAmVDaeYaGA,Marvin A.,5,"Amazing atmosphere, perfect service, delicious vine and tasty food (had mushroom risotto and grilled octopus)!!!!!! Their aperol spric taste good too!!
We...",2019-09-17
rupPZLhd0oRSAmVDaeYaGA,Jeff T.,3,I read some reviews on Open Table. They just aren't as reliable as Yelp. I love Italian food so when in NYC I always try to find a new spot to try. The menu...,2019-11-21
rupPZLhd0oRSAmVDaeYaGA,Angela H.,5,"Fantastic Italian place that my friend recommended! We had a mutual friend in town and wanted to grab a late dinner to catch up. 

Didn't realize that they...",2019-07-23
sppl_-Hw-UMX5tlTd_0poA,Lauren M.,3,"Serafina is a decent spot. The food is ok, nothing to rave about. Of course it is overpriced, but if you want to indulge, go ahead. 

This location has...",2020-10-13
sppl_-Hw-UMX5tlTd_0poA,Morgan J.,4,"Serafina's patio seemed to be able to accommodate more people than the inside of the restaurant could! The restaurant is taking Covid precautions, not...",2020-09-18
sppl_-Hw-UMX5tlTd_0poA,Joel H.,5,I always order for pickup. The food is always ready and hot. The staff is always nice and attentive.,2020-11-04
Jwb556DrGTEZryeV7XgZmQ,Vijita K.,4,"We came here for New Year's Eve dinner and despite the pandemic, restaurant restrictions, and early closing, Bar Primi was able to make it as festive as...",2021-01-13
Jwb556DrGTEZryeV7XgZmQ,Lizzy K.,5,"Well here goes the yelp delivery review you may never expect, but so glad it's here! :Cheesy post alert: 

Due to COVID-19, my (now husband) and I were...",2020-11-30
Jwb556DrGTEZryeV7XgZmQ,Nathan L.,5,Order takeout from this place via Postmates.  The squid ink pasta with crabmeat was absolutely incredible. Staff was very friendly and the place was...,2020-09-05
RiN-EOiQLXlJszhe6HJdZA,Emilee S.,5,"Holy good! This place DID not disappoint. 
I was recently sadly disappointed by another well- known Italian restaurant in the area and was craving Italian...",2020-11-11
RiN-EOiQLXlJszhe6HJdZA,Victor H.,1,"Ordered the Misto Mare for take out and it came with some octopus legs, two clams, and two shrimps. All this little portion for overpriced $17. Its so...",2021-01-03
RiN-EOiQLXlJszhe6HJdZA,James M.,5,"You walk into this restaurant and you've taken back in time, to the way the neighborhood used to be. It's nice, nothing extremely fancy, but it doesn't need...",2020-10-14
q6ux26c-SfK-679y9lvVbw,Nora H.,5,"What a lovely place. I love Italian food and was in search for pizza for my three year old daughter, and pasta & wine...for me 

I love that there are no...",2020-11-10
q6ux26c-SfK-679y9lvVbw,Alysha L.,5,"This was my 4th time here so it's safe to say I really love it.
The renovations to open up the space is amazing. 
Very romantic vibe.
The wait staff was...",2021-02-16
q6ux26c-SfK-679y9lvVbw,Nicole C.,5,"Settepani is my go-to when I'm in Harlem! The service is amazing and fast, the food never disappoints and they offer pick up & delivery which is huge right now.",2020-05-11
oexDsgqmXc9Qe3fy3uYx7g,Heavenly L.,5,"I am so glad that the hubby convinced me to go to The Pine. 
We are celebrating my birthday low key due to Covid and wanted to eat at home. 
This food was...",2020-11-27
oexDsgqmXc9Qe3fy3uYx7g,Patrice M.,5,"2020 has been one hell of a year. Amid a cancer diagnosis, amputation, depression, the fear around coronavirus and the general stress incurred, I knew we...",2020-11-30
oexDsgqmXc9Qe3fy3uYx7g,Mark Nowell M.,5,"As a nurse that is fighting in front line due to COVID, best way to get appreciated is by good food! Thank you F&J Pine for the free food you gave...",2020-04-25
24Fe99IbeFWERDVN7QGB4Q,Marissa E.,5,Wonderful experience! Delicious food and great service. Nice outdoor set up with heaters for the winter covid restrictions. Highly recommend!,2021-02-06
24Fe99IbeFWERDVN7QGB4Q,Kabir A.,3,"** PRE-COVID REVIEW **

Came here a couple times, only for their lunch special. Totally worth it! Room is long, brightly lit during the day and has a...",2020-10-16
24Fe99IbeFWERDVN7QGB4Q,M K.,5,Good food in both quality and taste. Relaxed atmosphere. Not rushed. Can't find a complaint.,2021-02-13
laQ3UStO-W9fkSaM2Y4eLw,Stephanie F.,4,When I want pasta in the midtown area I go to Barilla. Their pasta is made al dente and depending on how busy they are it takes minutes to get your order. I...,2020-02-25
laQ3UStO-W9fkSaM2Y4eLw,Kate B.,3,"I wanted to like this place. 

They have a great deal on seamless going where you get an app, entree, dessert, and small Prosecco for 30 bucks (including...",2020-08-29
laQ3UStO-W9fkSaM2Y4eLw,Sasha D.,1,"Truly the worst takeout I have ever had. First of all, I have placed an order at around 4:30, I have arrived at about 4:45 after receiving a notification...",2021-02-14
zTK8reqKrmV7U71YVHYYjg,Shanna L.,5,Grateful for you! Since the COVID19 pandemic started its been hard to find places who are open and that are still supplying amazing food despite the...,2020-05-12
zTK8reqKrmV7U71YVHYYjg,Katsiaryna N.,5,"Restaurant Week NYC - fantastic tagliatelle and fresh crunchy spinach salad with pistachios, apples and cheese! A chocolate raspberry tart was a pleasant...",2021-02-03
zTK8reqKrmV7U71YVHYYjg,Mad Y.,5,"Loved it! The customer service from the host to the waiter to everyone, was so efficient. Lost my earring at the restaurant, didn't call them till the next...",2020-10-20
SbevrHJ2M5Oc8_SHi79YQg,Sumit B.,5,"I came here for desert and drinks with some friends and will say the service was great, the deserts were great.. BUT that is not why i gave it five stars....",2020-10-12
SbevrHJ2M5Oc8_SHi79YQg,Tanzie R.,3,This spot is one of many Italian restaurants on the block. We came here because we noticed they were doing dinner specials for an entree or pasta with a...,2020-09-02
SbevrHJ2M5Oc8_SHi79YQg,Teresa S.,3,"Aside from the really annoying guy who harasses you until you decide to sit, this place was just ok. 
Gingerale was very syrupy. The calamari wasnt too...",2020-10-05
ynw6F1JVJN54IvwLeHRn5A,Christina P.,5,"Absolutely wonderful! Adorable little Italian restaurant with amazing wait staff and DELICIOUS food. Perfect for a date night or anniversary. 

They were...",2014-08-29
ynw6F1JVJN54IvwLeHRn5A,Liv B.,4,"Great food, nice selection of wines. Great service. Gino was very nice and accommodating along with the young lady who was very attentive. Lovely dinner.",2018-02-13
ynw6F1JVJN54IvwLeHRn5A,DANSAU B.,3,"I've been dying to try this place. Everytime I'm in the neighborhood it's hours before opening or it's too late. 

But today is special ... you guessed it...",2017-09-13
MH08_pIRKsUSwfkVYxUE7w,Priestly C.,4,"Wanted to try someplace new, and it is no better time to do it during restaurant week. They are only offering a choice of Rigatoni, or Mafalde pasta with...",2021-01-27
